scenario,omni_var,bin_id,bin_label,temp_mean,rho,n_eff,neff_factor,n,p_adj,window,ci_lower,ci_upper,p_fdr,panel
Control_North,sii_mean_ma18,1,Cool,10.97588348388672,0.0505246482789516,11560.955078125,0.2590632140636444,44626,5.4676936978026454e-08,18,0.032325226968566885,0.06869057624459776,1.4300121978868458e-07,B
Control_North,sii_mean_ma18,2,Optimum,19.04345321655273,0.0217827595770359,11375.8662109375,0.3572149276733398,31846,0.0201619950686458,18,0.0034072252461205196,0.040143588358102264,0.0403239901372916,B
Control_North,sii_mean_ma18,0,Cold,1.1378381252288818,0.0503094159066677,7216.27490234375,0.2085387557744979,34604,1.9055079281349308e-05,18,0.02726760759259359,0.07329779181487059,5.3989391297156374e-05,B
Control_North,sii_mean_ma18,4,Extreme_Heat,31.04622840881348,0.0313891917467117,541.7863159179688,0.8002752065658569,677,0.4659303652508504,18,-0.05299072578894367,0.11532404812788971,0.8391827495257924,B
Control_North,sii_mean_ma18,3,Warm_Stress,27.02688217163086,0.0484226308763027,1654.253173828125,0.4059517085552215,4075,0.0489374266011932,18,0.00022697927971552883,0.09639384958715093,0.0978748532023864,B
Control_North,sii_mean_ma19,3,Warm_Stress,27.02688217163086,0.0495840385556221,1644.2908935546875,0.4035069644451141,4075,0.044395931885228,19,0.0012450199371336983,0.09769187485983102,0.09434135525610951,B
Control_North,sii_mean_ma19,2,Optimum,19.04345321655273,0.0229461807757616,11370.205078125,0.3570371568202972,31846,0.0144118362345095,19,0.004566634208627687,0.04131022946043245,0.030625151998332687,B
Control_North,sii_mean_ma19,0,Cold,1.1378381252288818,0.0531197562813758,7203.2412109375,0.2081620991230011,34604,6.45904502816208e-06,19,0.030062308149875244,0.07612070158557939,1.996432099613734e-05,B
Control_North,sii_mean_ma19,4,Extreme_Heat,31.04622840881348,0.0275206193327903,544.7483520507812,0.8046504259109497,677,0.521540272642881,19,-0.05662056647611163,0.11127363125712016,0.8391827495257924,B
Control_North,sii_mean_ma19,1,Cool,10.97588348388672,0.053216379135847,11548.7978515625,0.2587907910346985,44626,1.050595543894417e-08,19,0.035011575214939104,0.07138587807971399,3.247295317491834e-08,B
Control_North,sii_mean_ma20,1,Cool,10.97588348388672,0.0548913329839706,11536.9892578125,0.2585261762142181,44626,3.641455359471024e-09,20,0.03667995567656763,0.07306626345363004,1.3268241394470694e-08,B
Control_North,sii_mean_ma20,4,Extreme_Heat,31.04622840881348,0.0217619445174932,547.073486328125,0.8080849051475525,677,0.6115240812766087,20,-0.06218291621656055,0.10540107596388577,0.8391827495257924,B
Control_North,sii_mean_ma20,0,Cold,1.1378381252288818,0.055986437946558,7195.07958984375,0.2079262435436248,34604,2.015287142498323e-06,20,0.032921605760702174,0.07899166918536786,7.613306982771443e-06,B
Control_North,sii_mean_ma20,2,Optimum,19.04345321655273,0.02423557639122,11361.1875,0.3567539751529693,31846,0.0097849434052108,20,0.005849416866172683,0.042605355178327704,0.022179205051811146,B
Control_North,sii_mean_ma20,3,Warm_Stress,27.02688217163086,0.0523213297128677,1631.3291015625,0.4003261625766754,4075,0.0345946785929496,20,0.0037972462842722323,0.10059959817840594,0.07841460481068577,B
Control_North,sii_mean_ma21,3,Warm_Stress,27.02688217163086,0.0552374608814716,1618.8642578125,0.3972673118114471,4075,0.02625185443096,21,0.006534780483171274,0.1036787091102919,0.06493618906253283,B
Control_North,sii_mean_ma21,2,Optimum,19.04345321655273,0.0257558859884738,11348.4404296875,0.3563537299633026,31846,0.0060713435693535,21,0.007360282486724498,0.044134062950903885,0.014744691525572784,B
Control_North,sii_mean_ma21,0,Cold,1.1378381252288818,0.0579485110938549,7179.5673828125,0.2074779570102691,34604,8.95166929471003e-07,21,0.03486287030475521,0.08097234275155847,3.998452465903136e-06,B
Control_North,sii_mean_ma21,1,Cool,10.97588348388672,0.0556580275297164,11522.9873046875,0.2582124173641205,44626,2.250535979797519e-09,21,0.03743687126746116,0.07384218611958186,1.3268241394470694e-08,B
Control_North,sii_mean_ma21,4,Extreme_Heat,31.04622840881348,0.0120333721861243,550.7958374023438,0.8135831952095032,677,0.7781119714750113,21,-0.07158603870647316,0.09548481714797791,0.8391827495257924,B
