scenario,omni_var,bin_id,bin_label,temp_mean,rho,n_eff,neff_factor,n,p_adj,window,ci_lower,ci_upper,p_fdr,panel
Global_High_LAI,sii_mean_ma3,0,Cold,-0.2093890011310577,-0.0692840814590454,3863.3393336766167,0.0548271363203425,70464,1.631131981350009e-05,3,-0.10059974999986374,-0.03783126968642992,1.912361633306907e-05,A
Global_High_LAI,sii_mean_ma3,1,Cool,11.104832649230955,-0.0249303989112377,11091.349299228608,0.1564894929063238,70876,0.0086478880823515,3,-0.04352132416857093,-0.006322213913796324,0.059234648575854344,A
Global_High_LAI,sii_mean_ma3,3,Warm_Stress,27.170061111450195,0.0161763727664947,15686.361616208424,0.2007854286874678,78125,0.0427664002924399,3,0.0005269856690250885,0.031817838507051256,0.05193062892653416,A
Global_High_LAI,sii_mean_ma3,4,Extreme_Heat,31.8138484954834,0.0449990704655647,2241.24560546875,0.1162110120058059,19286,0.0331528434668426,3,0.003600679560319061,0.08624348204523802,0.04025702420973744,A
Global_High_LAI,sii_mean_ma3,2,Optimum,20.470029830932617,0.0208130702376365,25925.40638211905,0.2168238120425783,119569,0.0008040682562227,3,0.008642278343862662,0.032977696579969226,0.0009427007141921309,A
Global_High_LAI,sii_mean_ma4,2,Optimum,20.470029830932617,0.0213733594864606,25576.27129326471,0.2139038654941055,119569,0.0006299609438296,4,0.009119962051375018,0.03362033911323515,0.0007649525746502285,A
Global_High_LAI,sii_mean_ma4,4,Extreme_Heat,31.8138484954834,0.0495911091566085,2157.1044921875,0.1118482053279876,19286,0.0212606583179062,4,0.0074015306259730025,0.09160445129184591,0.030772762435849366,A
Global_High_LAI,sii_mean_ma4,3,Warm_Stress,27.170061111450195,0.0169732440263032,15472.134293290625,0.19804331895412,78125,0.0347522912714839,4,0.0012160764600123804,0.03272198515550047,0.05025999997082753,A
Global_High_LAI,sii_mean_ma4,1,Cool,11.104832649230955,-0.0243338532745838,10897.240131777668,0.1537507778624311,70876,0.0110759973041074,4,-0.04309031589243654,-0.005560243313340327,0.059234648575854344,A
Global_High_LAI,sii_mean_ma4,0,Cold,-0.2093890011310577,-0.0717174336314201,3778.3075359089994,0.0536203953211426,70464,1.0216174363364416e-05,4,-0.1033694254153891,-0.039920336719325024,1.286481216127371e-05,A
Global_High_LAI,sii_mean_ma5,0,Cold,-0.2093890011310577,-0.0711501911282539,3733.058513038725,0.0529782372990282,70464,1.3536497863064769e-05,5,-0.10299619006258846,-0.03915847775870314,1.6437175976578648e-05,A
Global_High_LAI,sii_mean_ma5,1,Cool,11.104832649230955,-0.0243668649345636,10818.979091263302,0.1526465812300821,70876,0.01125801700722,5,-0.04319097416068018,-0.005525460918788613,0.059234648575854344,A
Global_High_LAI,sii_mean_ma5,3,Warm_Stress,27.170061111450195,0.0198075920343399,15377.99609993595,0.1968383500791801,78125,0.0140359459253762,5,0.004003194060838806,0.03560209727942473,0.039132440526008845,A
Global_High_LAI,sii_mean_ma5,2,Optimum,20.470029830932617,0.0235147271305322,25404.05599594677,0.2124635649369549,119569,0.0001780628918894,5,0.01122071357404867,0.03580163270445257,0.00023285147400921538,A
Global_High_LAI,sii_mean_ma5,4,Extreme_Heat,31.8138484954834,0.050413466989994,2105.4423828125,0.1091694682836532,19286,0.0207048203225079,5,0.007710232199129693,0.09293316097354003,0.030772762435849366,A
Global_High_LAI,sii_mean_ma6,2,Optimum,20.470029830932617,0.0248762965202331,25281.090838443488,0.2114351616091419,119569,7.629338997627855e-05,6,0.01255301706223294,0.03719202034623935,0.00010375901036773883,A
Global_High_LAI,sii_mean_ma6,4,Extreme_Heat,31.8138484954834,0.0515439137816429,2066.01318359375,0.1071250215172767,19286,0.0191300688767752,6,0.008437021929621697,0.09445958911512738,0.030772762435849366,A
Global_High_LAI,sii_mean_ma6,3,Warm_Stress,27.170061111450195,0.0220229122787714,15305.622471463805,0.1959119676347367,78125,0.006436146038959,6,0.0061820919811170095,0.03785268243824954,0.039132440526008845,A
Global_High_LAI,sii_mean_ma6,1,Cool,11.104832649230955,-0.0236292146146297,10757.802974334463,0.1517834383195223,70876,0.0142509242512987,6,-0.04250768060758351,-0.004733881417943585,0.059234648575854344,A
Global_High_LAI,sii_mean_ma6,0,Cold,-0.2093890011310577,-0.0733982026576995,3702.180479274624,0.0525400272376621,70464,7.804563706859113e-06,6,-0.10536369044616828,-0.04128119211032572,1.0614206641328394e-05,A
Global_High_LAI,sii_mean_ma7,0,Cold,-0.2093890011310577,-0.0739063993096351,3675.157903910009,0.0521565324692042,70464,7.289892380413221e-06,7,-0.1059859848952724,-0.04167313143765768,1.0614206641328394e-05,A
Global_High_LAI,sii_mean_ma7,1,Cool,11.104832649230955,-0.0221978966146707,10716.215482830365,0.1511966742314798,70876,0.0215661967676852,7,-0.0411146978645294,-0.003265187337170123,0.059234648575854344,A
Global_High_LAI,sii_mean_ma7,3,Warm_Stress,27.170061111450195,0.0228310320526361,15262.29318377081,0.1953573527522663,78125,0.0047919403516791,7,0.006968105164836096,0.038682471216302035,0.039132440526008845,A
Global_High_LAI,sii_mean_ma7,4,Extreme_Heat,31.8138484954834,0.0522816143929958,2032.884765625,0.1054072752594947,19286,0.0184028698544846,7,0.008825981033581681,0.09554014822781923,0.030772762435849366,A
Global_High_LAI,sii_mean_ma7,2,Optimum,20.470029830932617,0.026375787332654,25203.86556617902,0.2107892979466167,119569,2.815867248817661e-05,7,0.014034357335707539,0.038709182331302695,4.162586367817411e-05,A
